3;bunker;2913.00;10.40;1448.00;2.92;0
3;bunker;2923.00;16.10;1438.00;5.58;0
3;bunker;2925.00;11.75;1459.00;0.86;0
3;anti_air_building;2925.00;15.88;1441.00;3.52;0
3;anti_air_building;2918.00;11.48;1446.00;1.36;0
3;anti_air_building;2920.00;10.45;1461.00;4.03;0
3;synthetic_refinery;2928.00;13.43;1458.00;5.59;0
3;radar_station;2918.00;13.10;1451.00;3.95;0
3;rocket_site;2928.00;15.28;1449.00;4.64;0
3;nuclear_reactor;2933.00;16.02;1449.00;2.48;0
4;arms_factory;3043.00;13.65;1464.00;0.79;0
4;arms_factory;3062.00;11.35;1482.00;4.91;0
4;arms_factory;3059.00;10.28;1464.00;0.18;0
4;arms_factory;3045.00;14.23;1465.00;2.85;0
4;arms_factory;3055.00;10.40;1462.00;0.69;0
4;arms_factory;3046.00;13.75;1469.00;1.90;0
4;industrial_complex;3041.00;13.20;1452.00;4.91;0
4;industrial_complex;3054.00;10.10;1490.00;1.29;0
4;industrial_complex;3061.00;10.35;1466.00;3.96;0
4;industrial_complex;3061.00;10.78;1476.00;0.34;0
4;industrial_complex;3058.00;11.57;1475.00;3.36;0
4;industrial_complex;3049.00;10.95;1458.00;4.57;0
4;air_base;3048.00;12.00;1451.00;2.41;0
4;bunker;3046.00;14.40;1466.00;0.25;0
4;bunker;3051.00;10.70;1462.00;0.35;0
4;bunker;3067.00;10.03;1491.00;4.47;0
4;bunker;3053.00;11.85;1467.00;0.85;0
4;bunker;3047.00;12.48;1451.00;3.87;0
4;bunker;3052.00;11.48;1485.00;5.08;0
4;bunker;3064.00;10.70;1483.00;2.92;0
4;bunker;3059.00;10.20;1461.00;5.58;0
4;bunker;3040.00;13.23;1452.00;0.86;0
4;bunker;3057.00;12.55;1480.00;3.52;0
4;bunker;3055.00;10.05;1490.00;1.36;0
4;bunker;3070.00;9.70;1477.00;4.03;0
4;bunker;3044.00;13.43;1469.00;5.59;0
4;anti_air_building;3043.00;14.18;1466.00;3.42;0
4;anti_air_building;3058.00;10.50;1466.00;4.64;0
4;anti_air_building;3057.00;10.78;1487.00;2.48;0
4;synthetic_refinery;3056.00;10.53;1464.00;4.03;0
4;radar_station;3055.00;13.25;1473.00;1.31;0
4;rocket_site;3050.00;14.40;1474.00;3.08;0
4;nuclear_reactor;3049.00;12.23;1465.00;0.92;0
5;naval_base;3110.00;9.53;1607.00;-3.61;2309
5;bunker;3157.00;9.85;1604.00;5.58;0
5;bunker;3116.00;9.80;1602.00;3.52;0
5;bunker;3145.00;10.40;1592.00;4.03;0
5;bunker;3135.00;10.05;1604.00;3.42;0
5;bunker;3130.00;10.40;1598.00;2.48;0
5;bunker;3114.00;9.90;1594.00;4.03;0
5;bunker;3147.00;10.30;1593.00;0.41;0
5;bunker;3120.00;9.90;1593.00;0.92;0
5;bunker;3143.00;10.00;1598.00;1.02;0
5;bunker;3131.00;10.20;1593.00;5.15;0
5;bunker;3111.00;9.68;1604.00;2.98;0
5;coastal_bunker;3107.00;9.68;1606.00;-3.61;0
5;nuclear_reactor;3142.00;10.05;1595.00;1.09;0
6;arms_factory;2875.00;9.60;1542.00;0.69;0
6;arms_factory;2861.00;9.70;1530.00;1.90;0
6;arms_factory;2865.00;10.00;1540.00;4.91;0
6;arms_factory;2852.00;9.68;1541.00;1.29;0
6;arms_factory;2884.00;9.78;1542.00;3.96;0
6;arms_factory;2865.00;9.73;1532.00;0.34;0
6;industrial_complex;2876.00;9.80;1535.00;3.36;0
6;industrial_complex;2866.00;10.20;1537.00;4.57;0
6;industrial_complex;2883.00;9.70;1539.00;2.41;0
6;industrial_complex;2890.00;9.90;1539.00;0.25;0
6;industrial_complex;2867.00;10.05;1537.00;0.35;0
6;industrial_complex;2870.00;9.70;1540.00;4.47;0
6;air_base;2849.00;9.68;1537.00;0.85;0
6;naval_base;2852.00;9.53;1542.00;-2.16;8621
6;naval_base;2847.00;9.60;1539.00;-2.68;8621
6;naval_base;2871.00;9.50;1544.00;-2.55;8621
6;bunker;2862.00;10.18;1539.00;5.58;0
6;bunker;2878.00;9.70;1542.00;0.86;0
6;bunker;2875.00;9.60;1544.00;3.52;0
6;bunker;2862.00;10.00;1533.00;1.36;0
6;bunker;2851.00;9.70;1539.00;4.03;0
6;bunker;2886.00;9.85;1539.00;5.59;0
6;bunker;2870.00;9.70;1536.00;3.42;0
6;bunker;2889.00;9.85;1539.00;4.64;0
6;coastal_bunker;2856.00;9.53;1544.00;-2.16;0
6;coastal_bunker;2851.00;9.60;1541.00;-2.68;0
6;coastal_bunker;2873.00;9.50;1545.00;-2.55;0
6;dockyard;2873.00;9.50;1545.00;-2.55;0
6;anti_air_building;2859.00;9.95;1533.00;0.92;0
6;anti_air_building;2874.00;9.70;1539.00;1.02;0
6;anti_air_building;2857.00;9.85;1538.00;5.15;0
6;synthetic_refinery;2879.00;9.70;1544.00;2.98;0
6;radar_station;2872.00;9.70;1538.00;5.65;0
6;rocket_site;2870.00;9.70;1537.00;0.92;0
6;nuclear_reactor;2857.00;9.70;1539.00;3.59;0
7;arms_factory;2883.00;9.60;1568.00;4.91;0
7;arms_factory;2875.00;9.70;1559.00;1.29;0
7;arms_factory;2883.00;9.70;1573.00;3.96;0
7;arms_factory;2872.00;9.50;1547.00;0.34;0
7;arms_factory;2883.00;9.65;1555.00;3.36;0
7;arms_factory;2880.00;9.63;1562.00;4.57;0
7;industrial_complex;2876.00;9.60;1555.00;2.41;0
7;industrial_complex;2884.00;9.60;1564.00;0.25;0
7;industrial_complex;2859.00;9.65;1544.00;0.35;0
7;industrial_complex;2883.00;9.60;1563.00;4.47;0
7;industrial_complex;2882.00;9.70;1575.00;0.85;0
7;industrial_complex;2875.00;9.68;1560.00;3.87;0
7;air_base;2881.00;9.70;1574.00;5.08;0
7;naval_base;2872.00;9.50;1553.00;-1.47;8621
7;naval_base;2867.00;9.53;1548.00;-2.03;8621
7;naval_base;2869.00;9.60;1544.00;-3.93;8621
7;naval_base;2869.00;9.50;1557.00;-1.37;8621
7;naval_base;2876.00;9.50;1564.00;-2.36;2775
7;naval_base;2886.00;9.50;1579.00;-2.94;2752
7;bunker;2886.00;9.50;1572.00;5.59;0
7;bunker;2881.00;9.70;1569.00;3.42;0
7;bunker;2872.00;9.70;1556.00;4.64;0
7;bunker;2883.00;9.70;1554.00;2.48;0
7;bunker;2883.00;9.57;1566.00;4.03;0
7;bunker;2860.00;9.70;1543.00;0.41;0
7;bunker;2866.00;9.60;1548.00;3.08;0
7;coastal_bunker;2870.00;9.50;1556.00;-1.47;0
7;coastal_bunker;2873.00;9.55;1559.00;-2.16;0
7;coastal_bunker;2867.00;9.50;1544.00;-3.93;0
7;coastal_bunker;2884.00;9.50;1578.00;-2.94;0
7;coastal_bunker;2877.00;9.50;1565.00;-2.36;0
7;coastal_bunker;2867.00;9.50;1549.00;-2.03;0
7;dockyard;2863.00;9.50;1549.00;-2.03;0
7;anti_air_building;2879.00;9.60;1555.00;1.43;0
7;anti_air_building;2887.00;9.55;1564.00;1.53;0
7;anti_air_building;2873.00;9.70;1556.00;5.65;0
7;synthetic_refinery;2886.00;9.60;1563.00;2.04;0
7;radar_station;2878.00;9.70;1563.00;0.02;0
7;rocket_site;2878.00;9.68;1560.00;6.26;0
7;nuclear_reactor;2885.00;9.63;1574.00;4.10;0
8;arms_factory;2897.00;11.60;1514.00;3.96;0
8;arms_factory;2900.00;11.25;1514.00;0.34;0
8;arms_factory;2897.00;11.75;1515.00;3.36;0
8;arms_factory;2901.00;11.15;1515.00;4.57;0
8;arms_factory;2899.00;11.53;1516.00;2.41;0
8;arms_factory;2899.00;11.60;1517.00;0.25;0
8;industrial_complex;2899.00;11.70;1518.00;0.35;0
8;industrial_complex;2900.00;10.80;1507.00;4.47;0
8;industrial_complex;2901.00;10.82;1508.00;0.85;0
8;industrial_complex;2899.00;10.80;1509.00;3.87;0
8;industrial_complex;2902.00;10.85;1509.00;5.08;0
8;industrial_complex;2899.00;10.90;1510.00;2.92;0
8;air_base;2902.00;10.88;1510.00;5.58;0
8;bunker;2898.00;11.15;1511.00;0.86;0
8;anti_air_building;2902.00;10.93;1511.00;3.52;0
8;anti_air_building;2897.00;11.38;1512.00;1.36;0
8;anti_air_building;2900.00;11.10;1512.00;4.03;0
8;synthetic_refinery;2903.00;10.88;1512.00;5.59;0
8;radar_station;2901.00;11.07;1514.00;3.95;0
8;rocket_site;2901.00;11.05;1513.00;4.64;0
8;nuclear_reactor;2898.00;11.50;1514.00;2.48;0
9;arms_factory;3057.00;10.88;1528.00;3.36;0
9;arms_factory;3028.00;11.88;1507.00;4.57;0
9;arms_factory;3034.00;11.75;1516.00;2.41;0
9;arms_factory;3033.00;12.15;1502.00;0.25;0
9;arms_factory;3028.00;10.30;1529.00;0.35;0
9;arms_factory;3043.00;10.25;1527.00;4.47;0
9;industrial_complex;3022.00;11.85;1522.00;0.85;0
9;industrial_complex;3013.00;15.25;1507.00;3.87;0
9;industrial_complex;3064.00;12.40;1521.00;5.08;0
9;industrial_complex;3029.00;10.45;1526.00;2.92;0
9;industrial_complex;3049.00;12.70;1512.00;5.58;0
9;industrial_complex;3037.00;11.25;1521.00;0.86;0
9;air_base;3046.00;12.70;1508.00;3.52;0
9;bunker;3045.00;12.18;1517.00;1.36;0
9;bunker;3026.00;11.85;1507.00;4.03;0
9;bunker;3041.00;12.68;1509.00;5.59;0
9;bunker;3051.00;11.28;1523.00;3.42;0
9;bunker;3033.00;12.15;1502.00;4.64;0
9;bunker;3028.00;10.90;1523.00;2.48;0
9;bunker;3029.00;10.40;1527.00;4.03;0
9;bunker;3017.00;13.57;1508.00;0.41;0
9;bunker;3050.00;12.65;1514.00;3.08;0
9;bunker;3032.00;11.82;1515.00;0.92;0
9;bunker;3060.00;11.90;1521.00;1.02;0
9;bunker;3044.00;10.23;1527.00;5.15;0
9;bunker;3019.00;12.50;1515.00;2.98;0
9;bunker;3034.00;11.30;1528.00;4.54;0
9;anti_air_building;3022.00;14.45;1503.00;0.92;0
9;anti_air_building;3043.00;12.45;1515.00;3.59;0
9;anti_air_building;3055.00;10.53;1524.00;1.43;0
9;synthetic_refinery;3043.00;12.70;1511.00;1.53;0
9;radar_station;3038.00;12.35;1515.00;0.79;0
9;rocket_site;3032.00;12.43;1500.00;2.04;0
9;nuclear_reactor;3039.00;12.25;1516.00;4.70;0
10;arms_factory;3133.00;9.80;1562.00;0.25;0
10;arms_factory;3136.00;9.88;1554.00;0.35;0
10;arms_factory;3127.00;9.90;1564.00;4.47;0
10;arms_factory;3137.00;9.80;1563.00;0.85;0
10;arms_factory;3129.00;10.13;1546.00;3.87;0
10;arms_factory;3144.00;9.80;1564.00;5.08;0
10;industrial_complex;3142.00;9.80;1561.00;2.92;0
10;industrial_complex;3146.00;9.73;1551.00;5.58;0
10;industrial_complex;3143.00;9.80;1563.00;0.86;0
10;industrial_complex;3129.00;9.80;1559.00;3.52;0
10;industrial_complex;3133.00;9.90;1551.00;1.36;0
10;industrial_complex;3117.00;9.90;1557.00;4.03;0
10;air_base;3124.00;10.00;1551.00;5.59;0
10;bunker;3139.00;9.80;1568.00;3.42;0
10;bunker;3127.00;10.15;1547.00;4.64;0
10;bunker;3119.00;9.90;1556.00;2.48;0
10;bunker;3131.00;9.80;1561.00;4.03;0
10;bunker;3120.00;9.90;1561.00;0.41;0
10;bunker;3141.00;9.80;1556.00;3.08;0
10;bunker;3153.00;10.40;1570.00;0.92;0
10;bunker;3120.00;10.00;1552.00;1.02;0
10;bunker;3132.00;9.85;1554.00;5.15;0
10;anti_air_building;3140.00;9.80;1565.00;2.98;0
10;anti_air_building;3122.00;10.00;1550.00;4.54;0
10;anti_air_building;3142.00;9.90;1553.00;0.92;0
10;synthetic_refinery;3151.00;10.45;1562.00;3.59;0
10;radar_station;3136.00;9.80;1558.00;0.09;0
10;rocket_site;3140.00;9.80;1551.00;1.53;0
10;nuclear_reactor;3125.00;9.90;1557.00;5.65;0
11;arms_factory;3200.00;9.80;1631.00;4.47;0
11;arms_factory;3191.00;10.35;1621.00;0.85;0
11;arms_factory;3192.00;10.30;1639.00;3.87;0
11;arms_factory;3192.00;10.30;1652.00;5.08;0
11;arms_factory;3180.00;9.70;1620.00;2.92;0
11;arms_factory;3203.00;10.40;1642.00;5.58;0
11;industrial_complex;3187.00;9.98;1618.00;0.86;0
11;industrial_complex;3178.00;11.03;1608.00;3.52;0
11;industrial_complex;3191.00;9.98;1613.00;1.36;0
11;industrial_complex;3162.00;9.90;1613.00;4.03;0
11;industrial_complex;3207.00;10.38;1640.00;5.59;0
11;industrial_complex;3192.00;10.35;1632.00;3.42;0
11;air_base;3207.00;10.28;1638.00;4.64;0
11;bunker;3188.00;10.32;1630.00;2.48;0
11;bunker;3167.00;10.30;1612.00;4.03;0
11;bunker;3186.00;9.80;1609.00;0.41;0
11;bunker;3172.00;9.70;1621.00;3.08;0
11;bunker;3196.00;10.30;1647.00;0.92;0
11;bunker;3191.00;10.30;1636.00;1.02;0
11;bunker;3203.00;9.95;1638.00;5.15;0
11;bunker;3184.00;9.73;1618.00;2.98;0
11;bunker;3201.00;10.30;1640.00;4.54;0
11;bunker;3204.00;10.00;1632.00;0.92;0
11;bunker;3176.00;10.70;1615.00;3.59;0
11;bunker;3179.00;10.00;1604.00;1.43;0
11;bunker;3196.00;10.10;1629.00;1.53;0
11;anti_air_building;3177.00;11.20;1609.00;5.65;0
11;anti_air_building;3168.00;9.70;1622.00;2.04;0
11;anti_air_building;3182.00;10.35;1609.00;4.70;0
11;synthetic_refinery;3172.00;9.85;1619.00;6.26;0
11;radar_station;3187.00;9.82;1627.00;4.44;0
11;rocket_site;3189.00;9.95;1626.00;0.48;0
11;nuclear_reactor;3206.00;9.95;1634.00;3.15;0
12;arms_factory;3234.00;9.90;1650.00;3.87;0
12;arms_factory;3215.00;9.98;1651.00;5.08;0
12;arms_factory;3215.00;9.93;1652.00;2.92;0
12;arms_factory;3218.00;10.38;1652.00;5.58;0
12;arms_factory;3213.00;9.80;1653.00;0.86;0
12;arms_factory;3217.00;10.18;1653.00;3.52;0
12;industrial_complex;3220.00;10.38;1653.00;1.36;0
12;industrial_complex;3214.00;9.80;1654.00;4.03;0
12;industrial_complex;3217.00;10.03;1654.00;5.59;0
12;industrial_complex;3209.00;10.00;1655.00;3.42;0
12;industrial_complex;3212.00;9.80;1655.00;4.64;0
12;industrial_complex;3215.00;9.82;1655.00;2.48;0
12;air_base;3218.00;10.05;1655.00;4.03;0
12;naval_base;3187.00;9.50;1675.00;-1.82;1885
12;naval_base;3185.00;9.50;1684.00;-1.57;1885
12;naval_base;3184.00;9.57;1669.00;-2.36;1885
12;bunker;3218.00;9.98;1656.00;1.02;0
12;bunker;3216.00;10.40;1677.00;5.15;0
12;bunker;3209.00;9.90;1649.00;2.98;0
12;bunker;3236.00;9.82;1643.00;4.54;0
12;bunker;3227.00;9.95;1651.00;0.92;0
12;bunker;3241.00;9.80;1671.00;3.59;0
12;bunker;3227.00;10.40;1660.00;1.43;0
12;bunker;3192.00;10.30;1668.00;1.53;0
12;bunker;3216.00;10.15;1646.00;5.65;0
12;bunker;3197.00;10.25;1662.00;2.04;0
12;bunker;3197.00;10.30;1681.00;4.70;0
12;bunker;3195.00;10.30;1684.00;6.26;0
12;bunker;3210.00;9.85;1654.00;4.10;0
12;bunker;3225.00;10.38;1669.00;0.48;0
12;bunker;3205.00;10.53;1669.00;3.15;0
12;bunker;3228.00;10.40;1665.00;6.16;0
12;bunker;3205.00;10.30;1680.00;1.09;0
12;bunker;3187.00;9.70;1663.00;5.22;0
12;bunker;3243.00;9.85;1655.00;0.49;0
12;coastal_bunker;3187.00;9.50;1673.00;-1.82;0
12;coastal_bunker;3185.00;9.53;1670.00;-2.36;0
12;coastal_bunker;3186.00;9.50;1679.00;-1.57;0
12;dockyard;3185.00;9.50;1685.00;-1.57;0
12;anti_air_building;3212.00;10.57;1664.00;1.60;0
12;anti_air_building;3195.00;10.30;1666.00;5.72;0
12;anti_air_building;3194.00;10.30;1667.00;2.10;0
12;synthetic_refinery;3197.00;10.30;1667.00;3.66;0
12;radar_station;3214.00;10.55;1663.00;1.28;0
12;rocket_site;3196.00;10.30;1668.00;4.17;0
12;nuclear_reactor;3189.00;10.10;1669.00;5.38;0
13;arms_factory;3201.00;10.07;1713.00;2.92;0
13;arms_factory;3178.00;9.65;1708.00;5.58;0
13;arms_factory;3208.00;9.70;1724.00;0.86;0
13;arms_factory;3201.00;10.00;1699.00;3.52;0
13;arms_factory;3181.00;9.68;1702.00;1.36;0
13;arms_factory;3195.00;9.70;1722.00;4.03;0
13;industrial_complex;3198.00;10.00;1695.00;5.59;0
13;industrial_complex;3166.00;9.60;1700.00;3.42;0
13;industrial_complex;3196.00;10.30;1693.00;4.64;0
13;industrial_complex;3209.00;10.40;1709.00;2.48;0
13;industrial_complex;3198.00;10.30;1705.00;4.03;0
13;industrial_complex;3188.00;9.78;1707.00;0.41;0
13;air_base;3194.00;10.30;1713.00;3.08;0
13;naval_base;3181.00;9.50;1719.00;-1.82;1660
13;naval_base;3153.00;9.53;1710.00;-1.57;2107
13;naval_base;3163.00;9.50;1696.00;-4.47;1885
13;naval_base;3187.00;9.53;1722.00;-2.90;1660
13;naval_base;3213.00;9.60;1725.00;-3.34;1434
13;naval_base;3207.00;9.60;1725.00;-3.34;1434
13;naval_base;3188.00;9.50;1691.00;-1.37;1885
13;naval_base;3183.00;9.50;1695.00;-0.59;1885
13;naval_base;3175.00;9.50;1707.00;-1.11;1885
13;bunker;3204.00;10.30;1704.00;5.65;0
13;bunker;3202.00;9.70;1695.00;2.04;0
13;bunker;3204.00;9.80;1716.00;4.70;0
13;bunker;3197.00;9.80;1717.00;6.26;0
13;bunker;3181.00;9.70;1700.00;4.10;0
13;bunker;3212.00;10.40;1712.00;0.48;0
13;bunker;3187.00;9.80;1705.00;3.15;0
13;bunker;3156.00;9.60;1696.00;6.16;0
13;bunker;3191.00;9.95;1696.00;1.09;0
13;bunker;3187.00;9.85;1713.00;5.22;0
13;bunker;3162.00;9.60;1709.00;0.49;0
13;bunker;3198.00;9.95;1715.00;4.61;0
13;bunker;3179.00;9.60;1709.00;5.82;0
13;bunker;3213.00;10.10;1718.00;3.66;0
13;coastal_bunker;3159.00;9.50;1706.00;0.46;0
13;coastal_bunker;3161.00;9.53;1696.00;-4.47;0
13;coastal_bunker;3201.00;9.55;1723.00;-2.36;0
13;coastal_bunker;3185.00;9.57;1699.00;-0.59;0
13;coastal_bunker;3188.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3173.00;9.50;1713.00;-1.82;0
13;coastal_bunker;3174.00;9.50;1708.00;-1.11;0
13;coastal_bunker;3188.00;9.50;1691.00;-1.37;0
13;coastal_bunker;3211.00;9.50;1726.00;-3.34;0
13;dockyard;3209.00;9.68;1725.00;-3.34;0
13;anti_air_building;3202.00;10.30;1703.00;1.16;0
13;anti_air_building;3186.00;9.73;1705.00;2.71;0
13;anti_air_building;3201.00;10.30;1711.00;0.55;0
13;synthetic_refinery;3204.00;9.80;1699.00;4.68;0
13;radar_station;3186.00;9.70;1707.00;0.05;0
13;rocket_site;3192.00;10.20;1700.00;2.62;0
13;nuclear_reactor;3179.00;9.70;1700.00;5.28;0
14;arms_factory;2767.00;9.75;1485.00;0.86;0
14;arms_factory;2773.00;9.73;1475.00;3.52;0
14;arms_factory;2781.00;9.95;1488.00;1.36;0
14;arms_factory;2757.00;10.15;1479.00;4.03;0
14;arms_factory;2745.00;9.78;1486.00;5.59;0
14;arms_factory;2755.00;9.98;1488.00;3.42;0
14;industrial_complex;2746.00;9.60;1476.00;4.64;0
14;industrial_complex;2777.00;9.73;1477.00;2.48;0
14;industrial_complex;2748.00;9.70;1477.00;4.03;0
14;industrial_complex;2750.00;9.70;1489.00;0.41;0
14;industrial_complex;2738.00;9.70;1489.00;3.08;0
14;industrial_complex;2778.00;9.73;1478.00;0.92;0
14;air_base;2746.00;9.70;1478.00;1.02;0
14;naval_base;2751.00;9.50;1494.00;-2.21;2381
14;naval_base;2738.00;9.50;1477.00;-1.33;4885
14;naval_base;2755.00;9.50;1471.00;-0.32;8546
14;naval_base;2767.00;9.50;1467.00;-0.69;8546
14;naval_base;2733.00;9.50;1485.00;-0.98;4885
14;naval_base;2762.00;9.57;1489.00;-3.14;2871
14;naval_base;2772.00;9.53;1490.00;-3.14;2871
14;bunker;2748.00;9.80;1482.00;5.65;0
14;bunker;2743.00;9.70;1488.00;2.04;0
14;bunker;2740.00;9.68;1476.00;4.70;0
14;bunker;2773.00;9.80;1484.00;6.26;0
14;bunker;2775.00;9.70;1474.00;4.10;0
14;bunker;2753.00;9.70;1489.00;0.48;0
14;bunker;2760.00;10.05;1487.00;3.15;0
14;bunker;2770.00;9.63;1471.00;6.16;0
14;bunker;2757.00;10.60;1483.00;1.09;0
14;bunker;2763.00;10.15;1473.00;5.22;0
14;coastal_bunker;2744.00;9.50;1475.00;-1.33;0
14;coastal_bunker;2736.00;9.50;1485.00;-0.98;0
14;coastal_bunker;2756.00;9.50;1471.00;-0.32;0
14;coastal_bunker;2768.00;9.50;1490.00;-3.14;0
14;coastal_bunker;2752.00;9.57;1493.00;-2.21;0
14;coastal_bunker;2763.00;9.50;1468.00;-0.69;0
14;coastal_bunker;2772.00;9.53;1490.00;-3.14;0
14;dockyard;2756.00;9.55;1494.00;-4.04;0
14;anti_air_building;2746.00;9.70;1488.00;3.66;0
14;anti_air_building;2766.00;9.68;1487.00;0.04;0
14;anti_air_building;2779.00;9.70;1476.00;4.17;0
14;synthetic_refinery;2740.00;9.70;1477.00;5.38;0
14;radar_station;2758.00;10.53;1481.00;3.44;0
14;rocket_site;2739.00;9.70;1488.00;4.78;0
14;nuclear_reactor;2755.00;9.85;1489.00;1.16;0
15;arms_factory;2813.00;9.50;1506.00;1.36;0
15;arms_factory;2792.00;9.78;1502.00;4.03;0
15;arms_factory;2790.00;11.38;1495.00;5.59;0
15;arms_factory;2817.00;9.60;1506.00;3.42;0
15;arms_factory;2825.00;9.93;1500.00;4.64;0
15;arms_factory;2830.00;10.10;1503.00;2.48;0
15;industrial_complex;2820.00;10.05;1493.00;4.03;0
15;industrial_complex;2793.00;11.50;1490.00;0.41;0
15;industrial_complex;2801.00;11.07;1494.00;3.08;0
15;industrial_complex;2815.00;9.70;1511.00;0.92;0
15;industrial_complex;2784.00;9.70;1507.00;1.02;0
15;industrial_complex;2812.00;10.43;1490.00;5.15;0
15;air_base;2824.00;9.78;1509.00;2.98;0
15;naval_base;2787.00;9.68;1504.00;-3.39;2847
15;naval_base;2781.00;9.50;1502.00;-1.57;2871
15;naval_base;2804.00;9.53;1503.00;-2.90;2847
15;naval_base;2802.00;9.60;1502.00;-3.39;2847
